record_id,field,type,TP,TN,FP,FN,precision,recall,f1,accuracy,jaccard,exact_match,balanced_accuracy,mcc,size_abs_error,true_size,pred_size,gt_empty,pred_empty,excluded_empty_empty,true_value,pred_value
GT_1762__row0094,environmental_issue,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1762__row0094,working_issue,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1762__row0095,supporto,multilabel,0,14,0,1,0.0,0.0,0.0,,0.0,0.0,0.5,0.0,1,1,0,0,1,0,Pavimentale,
GT_1762__row0095,zone,multilabel,0,18,0,1,0.0,0.0,0.0,,0.0,0.0,0.5,0.0,1,1,0,0,1,0,Pavimenti/Solai,
GT_1762__row0095,materials_used,multilabel,1,68,0,0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0,1,1,0,0,0,"Legno (massello, assito, multistrato, compensati)","Legno (massello, assito, multistrato, compensati)"
GT_1762__row0095,technique_used,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1762__row0095,environmental_issue,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1762__row0095,working_issue,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1762__row0096,supporto,multilabel,0,14,0,1,0.0,0.0,0.0,,0.0,0.0,0.5,0.0,1,1,0,0,1,0,Architettonico,
GT_1762__row0096,zone,multilabel,0,18,0,1,0.0,0.0,0.0,,0.0,0.0,0.5,0.0,1,1,0,0,1,0,Coperture,
GT_1762__row0096,materials_used,multilabel,1,68,0,0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0,1,1,0,0,0,Antitarlo/insetticidi/disinfestazione,Antitarlo/insetticidi/disinfestazione
GT_1762__row0096,technique_used,multilabel,1,21,0,0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0,1,1,0,0,0,Trattamenti biocidi / disinfestazione,Trattamenti biocidi / disinfestazione
GT_1762__row0096,environmental_issue,multilabel,0,11,1,0,0.0,0.0,0.0,,0.0,0.0,0.4583333333333333,0.0,1,0,1,1,0,0,,presenza insetti
GT_1762__row0096,working_issue,multilabel,0,14,0,1,0.0,0.0,0.0,,0.0,0.0,0.5,0.0,1,1,0,0,1,0,Infestazioni biologiche (tarli),
GT_1762__row0097,supporto,multilabel,0,14,0,1,0.0,0.0,0.0,,0.0,0.0,0.5,0.0,1,1,0,0,1,0,Architettonico,
GT_1762__row0097,zone,multilabel,0,18,0,1,0.0,0.0,0.0,,0.0,0.0,0.5,0.0,1,1,0,0,1,0,Pavimenti/Solai,
GT_1762__row0097,materials_used,multilabel,2,67,0,0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0,2,2,0,0,0,"Inerti e sabbie|Reti e armature (rete elettrosaldata, reti in fibra, Mapegrid)","Inerti e sabbie|Reti e armature (rete elettrosaldata, reti in fibra, Mapegrid)"
GT_1762__row0097,technique_used,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1762__row0097,environmental_issue,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1762__row0097,working_issue,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1762__row0098,supporto,multilabel,0,14,0,1,0.0,0.0,0.0,,0.0,0.0,0.5,0.0,1,1,0,0,1,0,Architettonico,
GT_1762__row0098,zone,multilabel,0,17,1,1,0.0,0.0,0.0,,0.0,0.0,0.4722222222222222,-0.05555555555555555,0,1,1,0,0,0,Coperture,Arredi liturgici
GT_1762__row0098,materials_used,multilabel,0,67,1,1,0.0,0.0,0.0,,0.0,0.0,0.49264705882352944,-0.014705882352941176,0,1,1,0,0,0,Cocciopesto/pozzolana e leganti storici,Malte a base calce (premiscelate o tradizionali)
GT_1762__row0098,technique_used,multilabel,0,20,1,1,0.0,0.0,0.0,,0.0,0.0,0.47619047619047616,-0.047619047619047616,0,1,1,0,0,0,Protezione finale / verniciatura,Ritocco / velatura / patinatura
GT_1762__row0098,environmental_issue,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1762__row0098,working_issue,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1762__row0099,supporto,multilabel,0,14,0,1,0.0,0.0,0.0,,0.0,0.0,0.5,0.0,1,1,0,0,1,0,Murario,
GT_1762__row0099,zone,multilabel,0,17,1,1,0.0,0.0,0.0,,0.0,0.0,0.4722222222222222,-0.05555555555555555,0,1,1,0,0,0,Murature,Coperture
GT_1762__row0099,materials_used,multilabel,0,68,0,1,0.0,0.0,0.0,,0.0,0.0,0.5,0.0,1,1,0,0,1,0,Malte a base calce (premiscelate o tradizionali),
GT_1762__row0099,technique_used,multilabel,1,21,0,0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0,1,1,0,0,0,Interventi su intonaci (intonacatura / reintonacatura),Interventi su intonaci (intonacatura / reintonacatura)
GT_1762__row0099,environmental_issue,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1762__row0099,working_issue,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1762__row0100,supporto,multilabel,0,14,0,1,0.0,0.0,0.0,,0.0,0.0,0.5,0.0,1,1,0,0,1,0,Architettonico,
GT_1762__row0100,zone,multilabel,0,18,0,1,0.0,0.0,0.0,,0.0,0.0,0.5,0.0,1,1,0,0,1,0,Coperture,
GT_1762__row0100,materials_used,multilabel,0,68,1,0,0.0,0.0,0.0,,0.0,0.0,0.4927536231884058,0.0,1,0,1,1,0,0,,"Resine epossidiche (Araldite, Sikadur, Epox)"
GT_1762__row0100,technique_used,multilabel,1,21,0,0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0,1,1,0,0,0,Impermeabilizzazione / idrorepellente,Impermeabilizzazione / idrorepellente
GT_1762__row0100,environmental_issue,multilabel,0,10,2,0,0.0,0.0,0.0,,0.0,0.0,0.4166666666666667,0.0,2,0,2,1,0,0,,umidità|infiltrazioni d'acqua
GT_1762__row0100,working_issue,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1762__row0101,supporto,multilabel,0,14,0,1,0.0,0.0,0.0,,0.0,0.0,0.5,0.0,1,1,0,0,1,0,Documentario,
GT_1762__row0101,zone,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1762__row0101,materials_used,multilabel,1,67,1,0,0.5,1.0,0.6666666666666666,,0.5,0.0,0.9926470588235294,0.7018882096342189,1,1,2,0,0,0,"Carta e carte tecniche (giapponese, velina, riso, assorbente)","Carta e carte tecniche (giapponese, velina, riso, assorbente)|Adesivi/colle (generici)"
GT_1762__row0101,technique_used,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1762__row0101,environmental_issue,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1762__row0101,working_issue,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1762__row0102,supporto,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1762__row0102,zone,multilabel,0,18,0,1,0.0,0.0,0.0,,0.0,0.0,0.5,0.0,1,1,0,0,1,0,Coperture,
GT_1762__row0102,materials_used,multilabel,0,68,0,1,0.0,0.0,0.0,,0.0,0.0,0.5,0.0,1,1,0,0,1,0,"Metalli non ferrosi (rame, ottone, bronzo, alluminio, piombo)",
GT_1762__row0102,technique_used,multilabel,0,21,0,1,0.0,0.0,0.0,,0.0,0.0,0.5,0.0,1,1,0,0,1,0,Stuccatura / integrazione con malte,
GT_1762__row0102,environmental_issue,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1762__row0102,working_issue,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1762__row0103,supporto,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1762__row0103,zone,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1762__row0103,materials_used,multilabel,0,68,1,0,0.0,0.0,0.0,,0.0,0.0,0.4927536231884058,0.0,1,0,1,1,0,0,,"Legno (massello, assito, multistrato, compensati)"
GT_1762__row0103,technique_used,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1762__row0103,environmental_issue,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1762__row0103,working_issue,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1762__row0104,supporto,multilabel,0,14,0,1,0.0,0.0,0.0,,0.0,0.0,0.5,0.0,1,1,0,0,1,0,Murario,
GT_1762__row0104,zone,multilabel,1,18,0,0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0,1,1,0,0,0,Murature,Murature
GT_1762__row0104,materials_used,multilabel,0,68,0,1,0.0,0.0,0.0,,0.0,0.0,0.5,0.0,1,1,0,0,1,0,"Attrezzature/utensili (bisturi, spazzolini, ponteggi)",
GT_1762__row0104,technique_used,multilabel,1,21,0,0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0,1,1,0,0,0,Pulitura meccanica,Pulitura meccanica
GT_1762__row0104,environmental_issue,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1762__row0104,working_issue,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1762__row0105,supporto,multilabel,0,14,0,1,0.0,0.0,0.0,,0.0,0.0,0.5,0.0,1,1,0,0,1,0,Murario,
GT_1762__row0105,zone,multilabel,0,17,1,1,0.0,0.0,0.0,,0.0,0.0,0.4722222222222222,-0.05555555555555555,0,1,1,0,0,0,Murature,Elementi lapidei/Sculture lapidee
GT_1762__row0105,materials_used,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1762__row0105,technique_used,multilabel,0,20,2,0,0.0,0.0,0.0,,0.0,0.0,0.45454545454545453,0.0,2,0,2,1,0,0,,Aspirazione / spolveratura|Pulitura meccanica
GT_1762__row0105,environmental_issue,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1762__row0105,working_issue,multilabel,0,14,1,0,0.0,0.0,0.0,,0.0,0.0,0.4666666666666667,0.0,1,0,1,1,0,0,,"Difficoltà operative e accessibilità (quota, posizionamento, intervento diretto)"
GT_1762__row0106,supporto,multilabel,0,14,0,1,0.0,0.0,0.0,,0.0,0.0,0.5,0.0,1,1,0,0,1,0,Murario,
GT_1762__row0106,zone,multilabel,0,17,1,1,0.0,0.0,0.0,,0.0,0.0,0.4722222222222222,-0.05555555555555555,0,1,1,0,0,0,Murature,Arredi liturgici
GT_1762__row0106,materials_used,multilabel,2,65,1,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,,0.5,0.0,0.8257575757575757,0.6515151515151515,0,3,3,0,0,0,"Calce (grassello, calce dolce, calce storica)|Inerti e sabbie|Cariche minerali (carbonato di calcio, polveri di pietra/marmo/travertino)","Malte a base calce (premiscelate o tradizionali)|Inerti e sabbie|Cariche minerali (carbonato di calcio, polveri di pietra/marmo/travertino)"
GT_1762__row0106,technique_used,multilabel,1,21,0,0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0,1,1,0,0,0,Stuccatura / integrazione con malte,Stuccatura / integrazione con malte
GT_1762__row0106,environmental_issue,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1762__row0106,working_issue,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1762__row0107,supporto,multilabel,0,14,0,1,0.0,0.0,0.0,,0.0,0.0,0.5,0.0,1,1,0,0,1,0,Architettonico,
GT_1762__row0107,zone,multilabel,0,18,0,1,0.0,0.0,0.0,,0.0,0.0,0.5,0.0,1,1,0,0,1,0,Arredi liturgici,
GT_1762__row0107,materials_used,multilabel,2,67,0,0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0,2,2,0,0,0,"Solventi organici polari (acetone, etilacetato, MEK, DMF, DMSO)|Resine fluorurate","Resine fluorurate|Solventi organici polari (acetone, etilacetato, MEK, DMF, DMSO)"
GT_1762__row0107,technique_used,multilabel,1,21,0,0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0,1,1,0,0,0,Protezione finale / verniciatura,Protezione finale / verniciatura
GT_1762__row0107,environmental_issue,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1762__row0107,working_issue,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1762__row0108,supporto,multilabel,0,14,0,1,0.0,0.0,0.0,,0.0,0.0,0.5,0.0,1,1,0,0,1,0,Murario,
GT_1762__row0108,zone,multilabel,1,17,0,1,1.0,0.5,0.6666666666666666,,0.5,0.0,0.75,0.6871842709362768,1,2,1,0,0,0,Navata|Murature,Navata
GT_1762__row0108,materials_used,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1762__row0108,technique_used,multilabel,1,21,0,0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0,1,1,0,0,0,Pulitura meccanica,Pulitura meccanica
GT_1762__row0108,environmental_issue,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1762__row0108,working_issue,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1762__row0109,supporto,multilabel,0,14,0,1,0.0,0.0,0.0,,0.0,0.0,0.5,0.0,1,1,0,0,1,0,Murario,
GT_1762__row0109,zone,multilabel,0,18,0,1,0.0,0.0,0.0,,0.0,0.0,0.5,0.0,1,1,0,0,1,0,Pavimenti/Solai,
GT_1762__row0109,materials_used,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1762__row0109,technique_used,multilabel,0,21,1,0,0.0,0.0,0.0,,0.0,0.0,0.4772727272727273,0.0,1,0,1,1,0,0,,Pulitura meccanica
GT_1762__row0109,environmental_issue,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1762__row0109,working_issue,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1762__row0110,supporto,multilabel,0,14,0,1,0.0,0.0,0.0,,0.0,0.0,0.5,0.0,1,1,0,0,1,0,Murario,
GT_1762__row0110,zone,multilabel,1,18,0,0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0,1,1,0,0,0,Navata,Navata
GT_1762__row0110,materials_used,multilabel,1,68,0,0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0,1,1,0,0,0,"Metalli ferrosi (ferro, acciaio, zincato)","Metalli ferrosi (ferro, acciaio, zincato)"
GT_1762__row0110,technique_used,multilabel,0,21,0,1,0.0,0.0,0.0,,0.0,0.0,0.5,0.0,1,1,0,0,1,0,"Interventi strutturali locali (cuci-scuci, cerchiatura, ancoraggi)",
GT_1762__row0110,environmental_issue,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1762__row0110,working_issue,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1762__row0111,supporto,multilabel,0,14,0,1,0.0,0.0,0.0,,0.0,0.0,0.5,0.0,1,1,0,0,1,0,Murario,
GT_1762__row0111,zone,multilabel,0,18,0,1,0.0,0.0,0.0,,0.0,0.0,0.5,0.0,1,1,0,0,1,0,Arredi liturgici,
GT_1762__row0111,materials_used,multilabel,1,68,0,0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0,1,1,0,0,0,"Resine epossidiche (Araldite, Sikadur, Epox)","Resine epossidiche (Araldite, Sikadur, Epox)"
GT_1762__row0111,technique_used,multilabel,1,21,0,0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0,1,1,0,0,0,Riadesione / fissaggio pellicola pittorica,Riadesione / fissaggio pellicola pittorica
GT_1762__row0111,environmental_issue,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1762__row0111,working_issue,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1762__row0112,supporto,multilabel,0,14,0,1,0.0,0.0,0.0,,0.0,0.0,0.5,0.0,1,1,0,0,1,0,Murario,
GT_1762__row0112,zone,multilabel,1,18,0,0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0,1,1,0,0,0,Murature,Murature
GT_1762__row0112,materials_used,multilabel,0,67,1,1,0.0,0.0,0.0,,0.0,0.0,0.49264705882352944,-0.014705882352941176,0,1,1,0,0,0,Malte a base calce (premiscelate o tradizionali),Malte cementizie
GT_1762__row0112,technique_used,multilabel,0,20,1,1,0.0,0.0,0.0,,0.0,0.0,0.47619047619047616,-0.047619047619047616,0,1,1,0,0,0,Stuccatura / integrazione con malte,Interventi su intonaci (intonacatura / reintonacatura)
GT_1762__row0112,environmental_issue,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1762__row0112,working_issue,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1762__row0113,supporto,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1762__row0113,zone,multilabel,0,18,0,1,0.0,0.0,0.0,,0.0,0.0,0.5,0.0,1,1,0,0,1,0,Pavimenti/Solai,
GT_1762__row0113,materials_used,multilabel,1,67,1,0,0.5,1.0,0.6666666666666666,,0.5,0.0,0.9926470588235294,0.7018882096342189,1,1,2,0,0,0,"Legno (massello, assito, multistrato, compensati)","Legno (massello, assito, multistrato, compensati)|Adesivi/colle (generici)"
GT_1762__row0113,technique_used,multilabel,0,21,1,0,0.0,0.0,0.0,,0.0,0.0,0.4772727272727273,0.0,1,0,1,1,0,0,,"Interventi strutturali locali (cuci-scuci, cerchiatura, ancoraggi)"
GT_1762__row0113,environmental_issue,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1762__row0113,working_issue,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1762__row0114,supporto,multilabel,0,14,0,1,0.0,0.0,0.0,,0.0,0.0,0.5,0.0,1,1,0,0,1,0,Murario,
GT_1762__row0114,zone,multilabel,0,17,1,1,0.0,0.0,0.0,,0.0,0.0,0.4722222222222222,-0.05555555555555555,0,1,1,0,0,0,Pavimenti/Solai,Murature
GT_1762__row0114,materials_used,multilabel,1,63,2,3,0.3333333333333333,0.25,0.28571428571428575,,0.16666666666666666,0.0,0.6096153846153847,0.25122079554027393,1,4,3,0,0,0,"Cocciopesto/pozzolana e leganti storici|Calce idraulica / NHL|Laterizio/cotto/mattoni|Reti e armature (rete elettrosaldata, reti in fibra, Mapegrid)",Malte cementizie|Cocciopesto/pozzolana e leganti storici|Inerti e sabbie
GT_1762__row0114,technique_used,multilabel,0,21,0,1,0.0,0.0,0.0,,0.0,0.0,0.5,0.0,1,1,0,0,1,0,Stuccatura / integrazione con malte,
GT_1762__row0114,environmental_issue,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1762__row0114,working_issue,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1762__row0115,supporto,multilabel,0,14,0,1,0.0,0.0,0.0,,0.0,0.0,0.5,0.0,1,1,0,0,1,0,Murario,
GT_1762__row0115,zone,multilabel,0,18,0,1,0.0,0.0,0.0,,0.0,0.0,0.5,0.0,1,1,0,0,1,0,Coperture,
GT_1762__row0115,materials_used,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1762__row0115,technique_used,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1762__row0115,environmental_issue,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1762__row0115,working_issue,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1762__row0116,supporto,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1762__row0116,zone,multilabel,1,18,0,0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0,1,1,0,0,0,Coperture,Coperture
GT_1762__row0116,materials_used,multilabel,0,68,0,1,0.0,0.0,0.0,,0.0,0.0,0.5,0.0,1,1,0,0,1,0,"Materiali per coperture (coppi, tegole, scossaline, membrane)",
GT_1762__row0116,technique_used,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1762__row0116,environmental_issue,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1762__row0116,working_issue,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1762__row0117,supporto,multilabel,0,14,0,1,0.0,0.0,0.0,,0.0,0.0,0.5,0.0,1,1,0,0,1,0,Murario,
GT_1762__row0117,zone,multilabel,0,18,0,1,0.0,0.0,0.0,,0.0,0.0,0.5,0.0,1,1,0,0,1,0,Murature,
GT_1762__row0117,materials_used,multilabel,0,68,1,0,0.0,0.0,0.0,,0.0,0.0,0.4927536231884058,0.0,1,0,1,1,0,0,,"Resine epossidiche (Araldite, Sikadur, Epox)"
GT_1762__row0117,technique_used,multilabel,1,21,0,0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0,1,1,0,0,0,Impermeabilizzazione / idrorepellente,Impermeabilizzazione / idrorepellente
GT_1762__row0117,environmental_issue,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1762__row0117,working_issue,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1762__row0118,supporto,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1762__row0118,zone,multilabel,0,18,0,1,0.0,0.0,0.0,,0.0,0.0,0.5,0.0,1,1,0,0,1,0,Arredi liturgici,
GT_1762__row0118,materials_used,multilabel,1,68,0,0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0,1,1,0,0,0,"Metalli non ferrosi (rame, ottone, bronzo, alluminio, piombo)","Metalli non ferrosi (rame, ottone, bronzo, alluminio, piombo)"
GT_1762__row0118,technique_used,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1762__row0118,environmental_issue,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1762__row0118,working_issue,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1762__row0119,supporto,multilabel,0,14,0,1,0.0,0.0,0.0,,0.0,0.0,0.5,0.0,1,1,0,0,1,0,Architettonico,
GT_1762__row0119,zone,multilabel,0,17,1,1,0.0,0.0,0.0,,0.0,0.0,0.4722222222222222,-0.05555555555555555,0,1,1,0,0,0,Pavimenti/Solai,Coperture
GT_1762__row0119,materials_used,multilabel,1,67,1,0,0.5,1.0,0.6666666666666666,,0.5,0.0,0.9926470588235294,0.7018882096342189,1,1,2,0,0,0,"Carta e carte tecniche (giapponese, velina, riso, assorbente)","Carta e carte tecniche (giapponese, velina, riso, assorbente)|Adesivi/colle (generici)"
GT_1762__row0119,technique_used,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1762__row0119,environmental_issue,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1762__row0119,working_issue,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1762__row0120,supporto,multilabel,0,14,0,1,0.0,0.0,0.0,,0.0,0.0,0.5,0.0,1,1,0,0,1,0,Architettonico,
GT_1762__row0120,zone,multilabel,1,18,0,0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0,1,1,0,0,0,Navata,Navata
GT_1762__row0120,materials_used,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1762__row0120,technique_used,multilabel,0,21,1,0,0.0,0.0,0.0,,0.0,0.0,0.4772727272727273,0.0,1,0,1,1,0,0,,"Rimozione di depositi, scialbature o vernici"
GT_1762__row0120,environmental_issue,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1762__row0120,working_issue,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1762__row0121,supporto,multilabel,0,14,0,1,0.0,0.0,0.0,,0.0,0.0,0.5,0.0,1,1,0,0,1,0,Murario,
GT_1762__row0121,zone,multilabel,1,18,0,0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0,1,1,0,0,0,Navata,Navata
GT_1762__row0121,materials_used,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1762__row0121,technique_used,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1762__row0121,environmental_issue,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1762__row0121,working_issue,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1762__row0122,supporto,multilabel,0,14,0,1,0.0,0.0,0.0,,0.0,0.0,0.5,0.0,1,1,0,0,1,0,Murario,
GT_1762__row0122,zone,multilabel,0,18,0,1,0.0,0.0,0.0,,0.0,0.0,0.5,0.0,1,1,0,0,1,0,Portali/Ingressi,
GT_1762__row0122,materials_used,multilabel,0,68,0,1,0.0,0.0,0.0,,0.0,0.0,0.5,0.0,1,1,0,0,1,0,"Materiali lapidei (pietra, marmo, ardesia, litotipi)",
GT_1762__row0122,technique_used,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1762__row0122,environmental_issue,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1762__row0122,working_issue,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1762__row0123,supporto,multilabel,0,14,0,1,0.0,0.0,0.0,,0.0,0.0,0.5,0.0,1,1,0,0,1,0,Murario,
GT_1762__row0123,zone,multilabel,0,18,0,1,0.0,0.0,0.0,,0.0,0.0,0.5,0.0,1,1,0,0,1,0,Murature,
GT_1762__row0123,materials_used,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1762__row0123,technique_used,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1762__row0123,environmental_issue,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1762__row0123,working_issue,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1762__row0124,supporto,multilabel,0,14,0,1,0.0,0.0,0.0,,0.0,0.0,0.5,0.0,1,1,0,0,1,0,Murario,
GT_1762__row0124,zone,multilabel,0,18,0,1,0.0,0.0,0.0,,0.0,0.0,0.5,0.0,1,1,0,0,1,0,Murature,
GT_1762__row0124,materials_used,multilabel,1,68,0,0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0,1,1,0,0,0,"Materiali lapidei (pietra, marmo, ardesia, litotipi)","Materiali lapidei (pietra, marmo, ardesia, litotipi)"
GT_1762__row0124,technique_used,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1762__row0124,environmental_issue,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1762__row0124,working_issue,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1762__row0125,supporto,multilabel,0,14,0,1,0.0,0.0,0.0,,0.0,0.0,0.5,0.0,1,1,0,0,1,0,Scultoreo,
GT_1762__row0125,zone,multilabel,0,18,0,1,0.0,0.0,0.0,,0.0,0.0,0.5,0.0,1,1,0,0,1,0,Elementi lapidei/Sculture lapidee,
GT_1762__row0125,materials_used,multilabel,1,65,3,0,0.25,1.0,0.4,,0.25,0.0,0.9779411764705883,0.4888461805469018,3,1,4,0,0,0,Acqua deionizzata/demineralizzata/distillata,Acqua deionizzata/demineralizzata/distillata|Ossidanti/riducenti (acqua ossigenata e simili)|Tensioattivi e detergenti non ionici|Tensioattivi e detergenti anionici/cationici
GT_1762__row0125,technique_used,multilabel,1,20,1,0,0.5,1.0,0.6666666666666666,,0.5,0.0,0.9761904761904762,0.6900655593423543,1,1,2,0,0,0,Pulitura meccanica,Pulitura meccanica|Pulitura ad umido / lavaggio
GT_1762__row0125,environmental_issue,multilabel,1,11,0,0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0,1,1,0,0,0,sviluppi biodeteriogeni,sviluppi biodeteriogeni
GT_1762__row0125,working_issue,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1762__row0126,supporto,multilabel,0,14,0,1,0.0,0.0,0.0,,0.0,0.0,0.5,0.0,1,1,0,0,1,0,Scultoreo,
GT_1762__row0126,zone,multilabel,0,17,1,1,0.0,0.0,0.0,,0.0,0.0,0.4722222222222222,-0.05555555555555555,0,1,1,0,0,0,Elementi lapidei/Sculture lapidee,Opere mobili
